# KiDS DR4 observations table
#
# The comma-separated values below provide the same information as the
# "Observations table" at: http://kids.strw.leidenuniv.nl/DR4/data_table.php
#
# Columns:
# 1: Tile name
# 2: Right ascension (degr, J2000)
# 3: Declination (degr, J2000)
# 4: Filter
# 5: Date (start of observation, UT)
# 6: Average PSF FWHM (arcsec, measured from coadd)
# 7: Average PSF ellipticity (measured from coadd)
# 8: Limiting magnitude (5 sigma, 2 arcsec aperture, measured from coadd)
#
KIDS_131.4_2.5,131.365,2.478,u,2012-01-25 04:58:52,1.13,0.05,24.20
KIDS_131.4_2.5,131.365,2.478,g,2012-02-15 03:29:01,0.87,0.10,25.07
KIDS_131.4_2.5,131.365,2.478,i,2011-12-20 06:13:01,0.53,0.08,24.31
KIDS_182.0_-1.5,182.000,-1.489,u,2012-03-27 05:45:58,1.03,0.07,24.15
KIDS_182.0_-1.5,182.000,-1.489,g,2012-04-18 03:46:02,0.78,0.08,25.08
KIDS_182.0_-1.5,182.000,-1.489,r,2013-02-17 08:29:20,0.52,0.10,25.08
KIDS_182.0_-1.5,182.000,-1.489,i,2012-07-02 01:19:02,0.82,0.08,23.20
KIDS_133.0_-1.5,133.000,-1.489,u,2012-03-20 02:43:24,0.95,0.05,24.26
KIDS_133.0_-1.5,133.000,-1.489,g,2014-02-20 01:48:12,0.91,0.06,25.04
KIDS_133.0_-1.5,133.000,-1.489,r,2013-12-11 06:22:55,0.63,0.07,24.95
KIDS_133.0_-1.5,133.000,-1.489,i,2016-02-26 02:48:47,0.64,0.07,23.61
KIDS_183.0_1.5,183.000,1.489,u,2012-05-16 01:40:24,1.11,0.05,24.17
KIDS_183.0_1.5,183.000,1.489,g,2013-05-31 02:51:11,0.74,0.12,25.05
KIDS_183.0_1.5,183.000,1.489,r,2013-04-10 05:25:51,0.56,0.08,24.82
KIDS_183.0_1.5,183.000,1.489,i,2012-07-06 00:27:48,1.03,0.06,23.62
KIDS_135.0_-1.5,135.000,-1.489,u,2011-12-03 07:50:38,0.69,0.06,24.23
KIDS_135.0_-1.5,135.000,-1.489,g,2011-12-05 07:19:04,0.65,0.08,25.11
KIDS_135.0_-1.5,135.000,-1.489,r,2012-03-13 01:13:25,0.64,0.08,24.96
KIDS_135.0_-1.5,135.000,-1.489,i,2011-12-04 06:41:01,0.67,0.07,24.19
KIDS_133.0_1.5,133.000,1.489,u,2012-03-20 00:18:30,0.85,0.05,24.14
KIDS_133.0_1.5,133.000,1.489,g,2012-03-26 00:20:14,0.92,0.07,25.06
KIDS_133.0_1.5,133.000,1.489,r,2013-04-05 00:49:15,0.66,0.07,24.96
KIDS_133.0_1.5,133.000,1.489,i,2012-03-01 02:06:20,0.89,0.06,24.02
